Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMZN,ANET,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BRK-B,BSX,BX,C,CAT,CB,CMCSA,COP,COST,CRM,CSCO,CVX,DE,DHR,DIS,ETN,FI,GE,GILD,GOOG,GOOGL,GS,HD,HON,IBM,ICE,INTC,INTU,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LOW,LRCX,MA,MCD,MDT,META,MMC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,ORCL,PANW,PEP,PFE,PG,PGR,PLD,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,V,VRTX,VZ,WFC,WMT,XOM,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMZN,ANET,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BRK-B,BSX,BX,C,CAT,CB,CMCSA,COP,COST,CRM,CSCO,CVX,DE,DHR,DIS,ETN,FI,GE,GILD,GOOG,GOOGL,GS,HD,HON,IBM,ICE,INTC,INTU,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LOW,LRCX,MA,MCD,MDT,META,MMC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,ORCL,PANW,PEP,PFE,PG,PGR,PLD,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,V,VRTX,VZ,WFC,WMT,XOM,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMZN,ANET,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BRK-B,BSX,BX,C,CAT,CB,CMCSA,COP,COST,CRM,CSCO,CVX,DE,DHR,DIS,ETN,FI,GE,GILD,GOOG,GOOGL,GS,HD,HON,IBM,ICE,INTC,INTU,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LOW,LRCX,MA,MCD,MDT,META,MMC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,ORCL,PANW,PEP,PFE,PG,PGR,PLD,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,V,VRTX,VZ,WFC,WMT,XOM,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMZN,ANET,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BRK-B,BSX,BX,C,CAT,CB,CMCSA,COP,COST,CRM,CSCO,CVX,DE,DHR,DIS,ETN,FI,GE,GILD,GOOG,GOOGL,GS,HD,HON,IBM,ICE,INTC,INTU,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LOW,LRCX,MA,MCD,MDT,META,MMC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,ORCL,PANW,PEP,PFE,PG,PGR,PLD,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,V,VRTX,VZ,WFC,WMT,XOM,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMZN,ANET,AVGO,AXP,BA,BAC,BKNG,BLK,BMY,BRK-B,BSX,BX,C,CAT,CB,CMCSA,COP,COST,CRM,CSCO,CVX,DE,DHR,DIS,ETN,FI,GE,GILD,GOOG,GOOGL,GS,HD,HON,IBM,ICE,INTC,INTU,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LOW,LRCX,MA,MCD,MDT,META,MMC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,ORCL,PANW,PEP,PFE,PG,PGR,PLD,PLTR,PM,QCOM,RTX,SBUX,SCHW,SO,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TXN,UBER,UNH,UNP,V,VRTX,VZ,WFC,WMT,XOM
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-21 14:30:00+00:00,245.7100067138672,201.8000030517578,133.74000549316406,371.6050109863281,451.67999267578125,243.97000122070312,309.18499755859375,175.64999389648438,115.08000183105469,298.522705078125,221.89500427246094,103.48999786376953,226.2449951171875,303.5050048828125,181.375,45.43000030517578,5140.0,992.8699951171875,55.6150016784668,481.59600830078125,104.91999816894531,164.66000366210938,81.83999633789062,347.70001220703125,267.4549865722656,36.540000915527344,100.8949966430664,1028.6400146484375,316.0950012207031,64.52999877929688,158.28500366210938,497.2699890136719,212.90499877929688,111.13999938964844,305.1099853515625,233.06500244140625,207.91000366210938,110.33999633789062,186.8300018310547,184.8000030517578,644.3049926757812,394.6700134277344,210.13499450683594,264.135009765625,166.92999267578125,26.264999389648438,579.385009765625,602.02001953125,160.2100067138672,268.6000061035156,776.375,70.3949966430664,464.2550048828125,879.3369750976562,246.27999877929688,89.5199966430664,562.8900146484375,302.010009765625,88.75,700.3150024414062,231.24000549316406,87.5999984741211,135.18080139160156,416.04998779296875,103.33000183105469,70.3550033569336,1029.989990234375,962.6099853515625,139.8802947998047,174.8249969482422,198.50999450683594,149.44000244140625,26.0049991607666,167.4199981689453,267.9750061035156,120.41000366210938,107.16470336914062,152.07000732421875,174.13499450683594,125.2699966430664,113.70120239257812,81.30000305175781,87.88500213623047,535.2899780273438,383.6549987792969,26.065000534057617,122.18499755859375,539.22998046875,265.1650085449219,351.30999755859375,205.0,81.8499984741211,457.1600036621094,244.32000732421875,351.4525146484375,484.50250244140625,42.32099914550781,79.30999755859375,96.30000305175781,111.45500183105469,246.94000244140625,201.8699951171875,133.8699951171875,382.7699890136719,453.75,246.0800018310547,312.29998779296875,176.25,115.58000183105469,299.77288818359375,223.30999755859375,104.5999984741211,226.36000061035156,304.94000244140625,182.1999969482422,45.499900817871094,5213.47021484375,992.8699951171875,55.68000030517578,482.20001220703125,105.08000183105469,165.14999389648438,81.87000274658203,352.0,268.5036926269531,36.650001525878906,101.56999969482422,1034.5,318.9700012207031,64.79000091552734,158.77000427246094,498.7698974609375,213.63999938964844,111.30000305175781,309.3999938964844,235.24000549316406,209.1199951171875,110.97989654541016,187.4499969482422,185.33999633789062,647.5,397.81500244140625,211.75,264.510009765625,167.1199951171875,26.290000915527344,582.1500244140625,607.3499755859375,160.39999389648438,268.9599914550781,782.4099731445312,70.51000213623047,465.16668701171875,881.7000122070312,247.74000549316406,90.22000122070312,563.8400268554688,304.4913024902344,88.87999725341797,703.8699951171875,231.36000061035156,88.0,135.60000610351562,418.0480041503906,103.58999633789062,70.43000030517578,1031.8499755859375,967.0,141.4600067138672,176.875,199.19000244140625,150.24000549316406,26.040000915527344,168.07000732421875,268.55999755859375,121.38999938964844,109.06999969482422,152.41000366210938,175.42999267578125,125.4800033569336,113.95999908447266,82.02999877929688,88.01000213623047,536.1400146484375,384.3900146484375,26.1200008392334,122.94999694824219,542.6199951171875,266.0,354.9800109863281,205.75,82.0999984741211,466.9798889160156,247.74000549316406,351.80999755859375,485.0,42.4900016784668,79.38999938964844,96.8499984741211,111.78500366210938,245.58999633789062,200.32000732421875,132.41000366210938,371.2699890136719,448.5799865722656,243.8000030517578,307.32000732421875,174.98260498046875,114.5199966430664,297.19000244140625,221.7100067138672,103.20999908447266,223.8800048828125,302.5400085449219,180.34210205078125,45.20000076293945,5029.64013671875,987.114990234375,54.849998474121094,480.2200012207031,104.41999816894531,163.0032958984375,81.4000015258789,347.510009765625,266.67999267578125,36.369998931884766,100.51000213623047,1025.0,314.8136901855469,64.41000366210938,157.94000244140625,495.2799987792969,210.61000061035156,110.65869903564453,304.2799987792969,232.21820068359375,207.3258056640625,109.87999725341797,185.8800048828125,183.83999633789062,642.0900268554688,393.75,209.39999389648438,263.04998779296875,166.35499572753906,25.760000228881836,577.6749877929688,598.030029296875,159.27999877929688,267.57000732421875,775.47998046875,70.12999725341797,461.8999938964844,874.4251708984375,246.00999450683594,89.43000030517578,560.9199829101562,302.010009765625,87.58000183105469,696.0,229.9499969482422,87.01000213623047,134.46499633789062,415.1000061035156,102.56999969482422,70.01000213623047,1023.9201049804688,958.75,139.25,173.4499969482422,197.70010375976562,148.89999389648438,25.844999313354492,167.27830505371094,266.1300048828125,120.26000213623047,105.0,150.9600067138672,173.6999969482422,124.14459991455078,113.22000122070312,81.12000274658203,87.0999984741211,533.1699829101562,382.6000061035156,25.969999313354492,122.05000305175781,535.4099731445312,264.05999755859375,350.2799987792969,203.76499938964844,80.93000030517578,438.5,244.32000732421875,350.239990234375,481.2300109863281,42.16999816894531,78.7699966430664,95.71029663085938,111.29000091552734,245.96499633789062,200.32000732421875,132.41000366210938,380.0,452.05999755859375,244.92999267578125,311.7799987792969,176.1300048828125,114.7699966430664,299.2300109863281,223.23500061035156,104.18000030517578,225.5500030517578,304.94000244140625,181.27999877929688,45.25,5213.47021484375,992.489990234375,55.43000030517578,480.95001220703125,104.63999938964844,165.0,81.80000305175781,350.5299987792969,267.5299987792969,36.55500030517578,101.05000305175781,1034.5,318.9700012207031,64.69000244140625,158.77000427246094,497.2699890136719,210.61000061035156,111.0,308.739990234375,234.2100067138672,208.36000061035156,110.66500091552734,187.27499389648438,185.17999267578125,644.75,396.3999938964844,211.16000366210938,263.8450012207031,166.72999572753906,25.959999084472656,579.2244262695312,606.0,159.8800048828125,268.32000732421875,782.4099731445312,70.31999969482422,463.5799865722656,880.6199951171875,247.375,89.83999633789062,561.4299926757812,303.9200134277344,87.63999938964844,696.5800170898438,230.07000732421875,88.0,135.1750030517578,417.3349914550781,103.58999633789062,70.13999938964844,1028.1199951171875,964.7000122070312,140.0,176.1199951171875,198.99000549316406,150.0850067138672,25.889999389648438,167.44000244140625,266.9200134277344,121.30000305175781,107.69000244140625,151.1699981689453,174.3000030517578,124.92500305175781,113.29000091552734,81.98999786376953,87.55000305175781,535.0499877929688,382.8699951171875,26.079999923706055,122.93000030517578,538.3599853515625,265.75,353.1600036621094,204.3300018310547,81.26000213623047,439.54998779296875,246.77000427246094,350.489990234375,481.3599853515625,42.43000030517578,78.91999816894531,96.52999877929688,111.31999969482422,5410111,374706,474431,457801,465654,345973,254522,346295,3386505,160472,4121001,1172234,1903749,184685,523569,2994411,80445.0,49886,1150030,427018,447651,157111,769504,213439,88660,1388025,471086,197903,660151,1334945,521668,72474,538924,562191,286774,170028,318032,612065,2114773,2691042,197675,333018,231681,442817,147043,11875193,142942,130075,1906222,931979,36649,1597736,175996,350024,164698,712994,244187,235378,447883,1885781,135592,1247679,439591,3672671,1254313,862678,295568,122340,23278839,800372,290863,566910,2727386,1327005,341320,232943,21693625,382895,1302812,364658,534900,610084,383888,82486,80625,2199523,337166,255934,448463,5618720,725525,1692147,5596098,852294,698757,93044,1291078,1405020,3684583,1347226
2025-02-21 14:45:00+00:00,245.69000244140625,200.75,133.82000732421875,366.2749938964844,449.7449951171875,243.60000610351562,310.0899963378906,176.0800018310547,115.0999984741211,298.20001220703125,221.0800018310547,103.11499786376953,226.48500061035156,302.92498779296875,180.25999450683594,45.3849983215332,5230.48486328125,990.5999755859375,55.41999816894531,480.3699951171875,105.19499969482422,163.66000366210938,81.5199966430664,346.6199951171875,267.8900146484375,36.380001068115234,101.05999755859375,1027.85498046875,314.0799865722656,64.62999725341797,158.84500122070312,494.4200134277344,212.7449951171875,111.54000091552734,304.6600036621094,233.3300018310547,206.8800048828125,110.3550033569336,186.33999633789062,184.3000030517578,642.7999877929688,393.19000244140625,210.05499267578125,264.2099914550781,166.80499267578125,26.199899673461914,575.1099853515625,602.219970703125,160.4499969482422,267.3064880371094,779.405029296875,70.5250015258789,462.8900146484375,875.3400268554688,245.6750030517578,89.66999816894531,561.1099853515625,302.6731872558594,89.66999816894531,699.72998046875,231.07000732421875,87.98999786376953,134.5800018310547,414.82000732421875,103.11000061035156,70.33999633789062,1028.1800537109375,959.8350219726562,139.9499969482422,174.6699981689453,196.9875030517578,149.41000366210938,25.980300903320312,167.27999877929688,267.18499755859375,120.33999633789062,105.97000122070312,152.8300018310547,173.23500061035156,124.62000274658203,114.16999816894531,81.49500274658203,87.98999786376953,535.4000244140625,384.6499938964844,26.075000762939453,122.27999877929688,538.72998046875,265.1000061035156,352.0801086425781,204.02999877929688,81.19290161132812,456.42999267578125,242.63999938964844,351.1000061035156,481.3999938964844,42.2599983215332,79.05999755859375,95.36260223388672,111.83000183105469,246.0399932861328,201.88999938964844,133.9499969482422,373.0899963378906,452.2825012207031,244.1199951171875,310.1300048828125,176.1699981689453,115.76000213623047,299.252685546875,222.2799072265625,103.6500015258789,227.75,303.66400146484375,181.4499969482422,45.46500015258789,5230.48486328125,993.2100219726562,55.70500183105469,481.6499938964844,105.30899810791016,165.0,81.91000366210938,347.95001220703125,267.92999267578125,36.540000915527344,101.1500015258789,1031.1600341796875,317.0,64.70999908447266,158.84500122070312,496.5819091796875,213.49000549316406,111.58869934082031,306.0400085449219,233.33999633789062,208.19500732421875,110.77999877929688,186.9600067138672,185.0,645.219970703125,395.0,210.27000427246094,264.8299865722656,166.94000244140625,26.280000686645508,580.4149780273438,603.5599975585938,160.72019958496094,269.04998779296875,779.77001953125,70.52999877929688,463.8800048828125,880.0,246.4499969482422,90.12000274658203,563.6199951171875,302.79998779296875,89.83000183105469,702.4000244140625,231.22000122070312,88.18000030517578,135.33999633789062,416.760009765625,103.5,70.4000015258789,1030.9998779296875,965.219970703125,140.94000244140625,175.0,199.1699981689453,149.5749969482422,26.049999237060547,167.64999389648438,268.2799987792969,120.55000305175781,108.5199966430664,153.07000732421875,174.1699981689453,125.20999908447266,114.19999694824219,81.58499908447266,88.05999755859375,535.6099853515625,385.2099914550781,26.1299991607666,122.66999816894531,540.9500122070312,265.29071044921875,352.989990234375,204.97000122070312,82.0,460.94000244140625,244.35000610351562,351.54998779296875,486.24420166015625,42.333499908447266,79.44999694824219,96.36000061035156,111.83999633789062,245.47999572753906,200.75,133.5850067138672,366.0,448.9100036621094,242.89999389648438,308.95001220703125,175.4199981689453,114.4800033569336,298.1499938964844,220.87049865722656,102.95999908447266,226.1699981689453,302.489990234375,179.88999938964844,45.119998931884766,5105.1650390625,988.3272705078125,55.375,479.8900146484375,105.0,163.36000061035156,81.3499984741211,346.2200012207031,267.2200012207031,36.31999969482422,100.77999877929688,1027.449951171875,314.010009765625,64.55000305175781,158.10000610351562,494.4200134277344,212.02999877929688,110.93009948730469,304.5,232.66000366210938,206.7899932861328,110.31999969482422,186.25,184.22000122070312,640.530029296875,393.19000244140625,209.75,263.6499938964844,166.5,25.850000381469727,575.1099853515625,601.4199829101562,160.17999267578125,266.989990234375,776.375,70.31500244140625,462.3299865722656,874.8306884765625,245.18580627441406,89.47000122070312,560.3499755859375,301.5899963378906,88.70999908447266,699.0800170898438,230.6699981689453,87.5916976928711,134.36500549316406,414.82000732421875,102.93329620361328,70.16000366210938,1026.0699462890625,958.4600219726562,139.74000549316406,173.94000244140625,196.85000610351562,149.10000610351562,25.979999542236328,166.99000549316406,266.7742919921875,119.94000244140625,105.55999755859375,151.9499969482422,173.16000366210938,124.42060089111328,113.70999908447266,81.12999725341797,87.6500015258789,533.2899780273438,383.2300109863281,26.020000457763672,122.13999938964844,538.47998046875,264.0,351.19000244140625,203.5500030517578,81.11000061035156,454.2724914550781,242.0500030517578,350.55999755859375,480.9599914550781,42.209999084472656,78.9800033569336,95.22000122070312,111.33000183105469,245.72000122070312,201.77000427246094,133.72999572753906,371.989990234375,451.739990234375,244.0500030517578,309.3949890136719,175.55499267578125,115.05000305175781,298.54998779296875,221.9600067138672,103.48999786376953,226.27000427246094,303.510009765625,181.4499969482422,45.439998626708984,5105.1650390625,993.2100219726562,55.61000061035156,481.6499938964844,105.0,164.4949951171875,81.81999969482422,347.70001220703125,267.54998779296875,36.540000915527344,100.83000183105469,1029.25,316.0950012207031,64.55000305175781,158.30999755859375,496.5799865722656,212.90499877929688,111.19999694824219,305.1549987792969,233.13999938964844,208.02000427246094,110.33999633789062,186.80999755859375,184.80999755859375,644.719970703125,395.0,210.13999938964844,264.135009765625,166.8300018310547,26.270000457763672,579.0999755859375,602.2100219726562,160.25,268.5799865722656,776.375,70.4000015258789,463.8699951171875,879.3350219726562,246.38499450683594,89.48999786376953,562.9199829101562,302.03509521484375,88.76000213623047,700.594970703125,230.97999572753906,87.61000061035156,135.27000427246094,416.05999755859375,103.30000305175781,70.375,1029.5799560546875,963.9149780273438,139.89999389648438,174.8800048828125,198.5,149.42999267578125,26.0049991607666,167.4600067138672,268.135009765625,120.4000015258789,107.13999938964844,152.16000366210938,174.11000061035156,125.19999694824219,113.71499633789062,81.31999969482422,87.88500213623047,535.6099853515625,384.2149963378906,26.065000534057617,122.19000244140625,538.6400146484375,265.010009765625,351.3900146484375,204.97000122070312,81.87000274658203,457.5,244.32000732421875,351.3599853515625,484.5,42.32500076293945,79.33999633789062,96.30000305175781,111.47000122070312,942676,82522,110225,304266,99537,125234,40432,126306,1935811,38371,1789294,341176,641519,53316,360907,2001033,37954.0,9268,316556,77044,127538,55817,396871,130320,11113,589456,182831,61450,210109,306037,139999,19422,191759,207548,78434,47734,80741,241905,623696,853824,72759,71300,33899,126354,39710,5454023,47276,29914,297310,375222,13003,429828,58703,95314,54646,227936,57689,96482,479109,636404,33736,435997,180651,739447,487338,98028,91212,36242,8680329,247632,106087,168441,2804707,149633,75744,98801,9218736,182379,223087,101390,332363,163685,102380,23766,12654,1061159,94581,81698,92596,2399481,150930,507709,994577,118592,151634,29260,397197,463925,1872907,479415
